topic_id,cv_score,size,top_words,word_weights
279,0.7795556462274092,18,"dark, cornwall, sky, skies, bodmin, observatory, moor, lights, stars, muriel","0.055, 0.046, 0.038, 0.030, 0.019, 0.019, 0.017, 0.015, 0.013, 0.012"
280,0.22131320652787262,18,"give, way, minister, nat, point, interventions, meetings, promise, forbearance, devoted","0.069, 0.049, 0.047, 0.047, 0.038, 0.028, 0.028, 0.027, 0.026, 0.022"
281,0.22167687931842897,18,"lady, give, way, reconsidering, point, rude, g4s, laing, ironically, writes","0.075, 0.053, 0.037, 0.032, 0.030, 0.025, 0.025, 0.024, 0.024, 0.022"
282,0.13852934267521305,18,"foreign, secretary, give, way, commentary, clownish, his, gaffe, congressmen, deplored","0.081, 0.050, 0.033, 0.026, 0.025, 0.021, 0.021, 0.020, 0.019, 0.019"
283,0.564856182710332,18,"cathedral, church, cathedrals, chester, churches, exhibitions, worship, visitor, melksham, sculpture","0.077, 0.063, 0.060, 0.046, 0.043, 0.036, 0.033, 0.030, 0.028, 0.023"
284,0.7803717032582642,18,"hs2, sheffield, route, meadowhall, trains, yorkshire, m18, rail, powerhouse, higgins","0.057, 0.029, 0.024, 0.024, 0.018, 0.016, 0.015, 0.014, 0.013, 0.013"
285,0.8686160906684023,18,"stem, cell, transplant, transplants, patients, transplantation, relapse, second, treatment, donor","0.052, 0.050, 0.049, 0.030, 0.030, 0.022, 0.022, 0.019, 0.019, 0.016"
286,0.34331592810109773,17,"steps, taking, growth, mayors, newly, economic, department, delivering, what, support","0.196, 0.144, 0.115, 0.083, 0.077, 0.069, 0.068, 0.066, 0.055, 0.050"
287,0.8190622361272119,17,"hare, coursing, coursers, farmers, lincolnshire, police, salisbury, wiltshire, rural, dogs","0.068, 0.054, 0.018, 0.015, 0.015, 0.014, 0.013, 0.013, 0.013, 0.011"
288,0.7535397050546893,17,"mnd, parkinson, disease, research, cure, condition, onset, symptoms, gordon, mrc","0.056, 0.037, 0.027, 0.019, 0.018, 0.016, 0.012, 0.011, 0.010, 0.010"
289,0.3477918540174141,17,"northern, ireland, assessment, recent, situation, developments, security, political, made, what","0.120, 0.119, 0.112, 0.082, 0.056, 0.055, 0.051, 0.046, 0.046, 0.037"
290,0.2869123863559632,17,"assessment, effect, wales, potential, eu, leaving, made, uk, exiting, discussions","0.091, 0.090, 0.089, 0.049, 0.045, 0.040, 0.037, 0.036, 0.030, 0.030"
291,0.39090856823657466,17,"meetings, israeli, foreign, israel, visit, she, secretary, state, office, apologised","0.043, 0.024, 0.022, 0.019, 0.018, 0.017, 0.016, 0.014, 0.014, 0.013"
292,0.5962223678946305,17,"laundering, money, banks, criminal, crime, bribery, financial, corruption, serious, allegations","0.037, 0.015, 0.013, 0.013, 0.011, 0.010, 0.010, 0.009, 0.007, 0.007"
293,0.23047119167011176,17,"give, minister, blender, way, chimney, notting, intervene, again, emotionally, missions","0.062, 0.046, 0.044, 0.043, 0.039, 0.035, 0.035, 0.032, 0.030, 0.028"
294,0.4674500035845814,17,"esol, english, refugees, language, classes, integration, refugee, provision, learn, funding","0.068, 0.034, 0.029, 0.024, 0.022, 0.020, 0.017, 0.013, 0.012, 0.010"
295,0.6336684278630016,17,"science, research, innovation, european, collaborate, universities, collaboration, partners, world, union","0.067, 0.044, 0.025, 0.023, 0.021, 0.012, 0.012, 0.011, 0.011, 0.011"
296,0.5020721806485428,17,"victims, libya, gaddafi, compensation, libyan, libyans, foreign, ira, terrorism, reparations","0.036, 0.027, 0.023, 0.023, 0.019, 0.014, 0.011, 0.008, 0.007, 0.007"
297,0.6004077244219939,16,"refuges, refuge, women, provision, funding, supported, housing, local, aid, abusive","0.065, 0.064, 0.027, 0.019, 0.014, 0.013, 0.012, 0.012, 0.012, 0.009"
298,0.6417172769921241,16,"audit, ethnic, disparity, minorities, race, ethnicity, website, racial, findings, data","0.049, 0.035, 0.023, 0.022, 0.021, 0.016, 0.015, 0.013, 0.012, 0.011"
299,0.25024357330439384,16,"give, learned, way, friend, royalties, tempt, my, indulge, hon, maybe","0.140, 0.138, 0.108, 0.087, 0.060, 0.052, 0.050, 0.046, 0.046, 0.037"
300,0.3599427161530337,16,"course, yes, answer, question, else, case, where, first, all, of","0.410, 0.280, 0.119, 0.092, 0.073, 0.040, 0.033, 0.032, 0.031, 0.024"
301,0.5731206971730618,16,"weapons, air, weapon, harry, controls, offence, rifle, firearms, shot, bristol","0.071, 0.061, 0.032, 0.020, 0.019, 0.017, 0.012, 0.012, 0.012, 0.012"
302,0.34782440054388997,16,"discussions, leaves, farmers, affairs, environment, rural, recent, food, eu, after","0.096, 0.087, 0.079, 0.063, 0.054, 0.053, 0.050, 0.050, 0.042, 0.040"
303,0.46110714135812614,16,"whisky, scotch, spirits, duty, industry, distilleries, bottle, gin, treasury, chancellor","0.059, 0.052, 0.038, 0.031, 0.022, 0.022, 0.015, 0.014, 0.010, 0.009"
304,0.7357743057823338,16,"refuges, refuge, domestic, abuse, victims, violence, provision, fortalice, funding, women","0.054, 0.049, 0.036, 0.024, 0.021, 0.019, 0.018, 0.014, 0.014, 0.013"
305,0.6143221044507281,16,"business, retention, rates, councils, local, rate, authorities, entrepreneurial, reforms, london","0.027, 0.024, 0.023, 0.017, 0.016, 0.010, 0.010, 0.009, 0.009, 0.008"
306,0.5590468799573144,16,"tickets, ticket, touts, fans, ticketing, secondary, resale, viagogo, culture, sport","0.042, 0.034, 0.025, 0.023, 0.021, 0.015, 0.013, 0.012, 0.010, 0.010"
307,0.37209071535290317,16,"learned, give, gentleman, way, right, hon, will, and, the, ","0.300, 0.163, 0.138, 0.127, 0.083, 0.044, 0.032, 0.010, 0.004, 0.000"
308,0.46058287666697123,16,"mental, health, employers, conditions, employer, workplace, coaches, cancer, stevenson, work","0.064, 0.046, 0.025, 0.022, 0.021, 0.014, 0.013, 0.012, 0.012, 0.012"
309,0.2587490189011706,15,"give, way, briefly, minister, sits, sprung, before, prefer, he, pages","0.131, 0.102, 0.074, 0.073, 0.065, 0.047, 0.040, 0.033, 0.033, 0.032"
310,0.5273218905197283,15,"hmrc, offices, tax, closures, estate, digital, nao, plans, staff, interact","0.065, 0.017, 0.015, 0.012, 0.010, 0.010, 0.009, 0.009, 0.009, 0.009"
311,0.4726965086700865,15,"marriage, couples, church, married, certificates, mothers, common, unapologetic, weddings, chloe","0.090, 0.031, 0.030, 0.027, 0.015, 0.014, 0.014, 0.014, 0.014, 0.012"
312,0.28262879877394553,15,"sharm, el, sheikh, egypt, egyptian, flights, security, ban, airport, uk","0.059, 0.057, 0.055, 0.053, 0.050, 0.039, 0.025, 0.024, 0.020, 0.014"
313,0.7041363073192173,15,"fathers, dads, dad, father, role, men, families, parental, mothers, children","0.048, 0.043, 0.032, 0.018, 0.018, 0.015, 0.011, 0.011, 0.010, 0.010"
314,0.6941910755703959,15,"libya, slavery, migrants, modern, footage, libyan, migration, trafficking, traffickers, slave","0.044, 0.037, 0.026, 0.016, 0.014, 0.014, 0.013, 0.012, 0.010, 0.010"
315,0.48845961691367934,15,"mile, sport, pe, sports, school, daily, activity, active, schools, physical","0.031, 0.031, 0.026, 0.026, 0.024, 0.020, 0.018, 0.016, 0.014, 0.013"
316,0.3665095190807136,15,"assent, indicated, , , , , , , , ","2.523, 1.978, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000"
317,0.294452462261745,15,"give, gentleman, point, way, hon, will, disagree, on, answer, right","0.130, 0.127, 0.119, 0.101, 0.040, 0.027, 0.027, 0.024, 0.017, 0.015"
318,0.3429159361062667,14,"speaker, deputy, madam, you, apologise, disorderly, thank, misheard, mr, your","0.110, 0.098, 0.089, 0.072, 0.066, 0.064, 0.035, 0.033, 0.032, 0.029"
319,0.45161085741259993,14,"nigeria, dfid, corruption, buhari, africa, nigerians, nigerian, oil, electricity, lagos","0.050, 0.022, 0.020, 0.019, 0.018, 0.014, 0.014, 0.010, 0.010, 0.009"
320,0.7878007655116602,14,"weight, surgery, ccgs, patients, patient, smoking, optimisation, kirklees, ccg, rationing","0.036, 0.035, 0.023, 0.023, 0.014, 0.014, 0.013, 0.012, 0.012, 0.012"
321,0.6400262776395567,14,"arts, art, health, wellbeing, therapy, mental, music, wantage, vaizey, interventions","0.062, 0.036, 0.020, 0.020, 0.011, 0.010, 0.010, 0.010, 0.009, 0.007"
322,0.7863959335193554,14,"corporate, transparency, register, corruption, territories, overseas, structures, beneficial, ownership, tajikistan","0.021, 0.019, 0.019, 0.017, 0.013, 0.013, 0.012, 0.012, 0.011, 0.010"
323,0.31755407496884636,14,"assessment, adequacy, police, she, funding, distributed, remarrying, crime, recent, connection","0.088, 0.082, 0.075, 0.060, 0.049, 0.045, 0.043, 0.043, 0.038, 0.037"
324,0.596287538479847,14,"covenant, armed, forces, military, veterans, blackpool, wiltshire, community, trevelyan, tweed","0.066, 0.036, 0.034, 0.018, 0.015, 0.010, 0.010, 0.007, 0.007, 0.007"
325,0.2560976700523123,13,"give, way, progress, gentlemen, shouting, sincerely, hansard, okay, once, happily","0.103, 0.080, 0.051, 0.050, 0.048, 0.041, 0.040, 0.040, 0.040, 0.039"
326,0.26543197717586847,13,"beg, sit, move, private, house, succour, enemies, confidentiality, utmost, majesty","0.360, 0.284, 0.215, 0.176, 0.075, 0.054, 0.048, 0.044, 0.039, 0.028"
327,0.39913545608985723,13,"departmental, responsibilities, statement, make, if, his, her, she, he, will","0.526, 0.406, 0.251, 0.116, 0.090, 0.069, 0.051, 0.045, 0.044, 0.032"
328,0.6308901170330125,13,"fire, firefighters, cuts, service, fires, reserves, pay, rescue, inspectors, humberside","0.075, 0.055, 0.021, 0.021, 0.020, 0.019, 0.018, 0.017, 0.017, 0.014"
329,0.6476240991203234,13,"defibrillators, defibrillator, cpr, cardiac, screening, foundation, oliver, survival, arrest, defibrillation","0.067, 0.047, 0.035, 0.025, 0.018, 0.016, 0.015, 0.015, 0.014, 0.012"
330,0.9053342080195843,13,"packaging, plastic, recycling, recycled, waste, plastics, recyclable, cups, materials, coffee","0.054, 0.046, 0.044, 0.034, 0.020, 0.019, 0.018, 0.015, 0.014, 0.014"
331,0.3856556243377902,13,"defence, nato, spend, gdp, billion, equipment, spending, 178, 36, meet","0.068, 0.049, 0.025, 0.024, 0.020, 0.019, 0.018, 0.015, 0.015, 0.014"
332,0.7038835318350666,13,"nursery, early, schools, maintained, children, years, halton, headteachers, education, deprived","0.058, 0.034, 0.017, 0.016, 0.014, 0.012, 0.012, 0.011, 0.011, 0.010"
333,0.6770321002892612,13,"dog, poo, bags, fouling, bins, bin, bag, flick, mess, owners","0.096, 0.065, 0.037, 0.033, 0.028, 0.022, 0.018, 0.018, 0.016, 0.014"
334,0.818212045915053,13,"convention, violence, istanbul, ratified, ratification, against, women, ratify, domestic, ratifying","0.051, 0.039, 0.034, 0.021, 0.021, 0.017, 0.015, 0.011, 0.011, 0.009"
335,0.33054786911206047,12,"learned, lady, give, way, hon, will, and, the, , ","0.337, 0.217, 0.184, 0.142, 0.049, 0.036, 0.012, 0.005, 0.000, 0.000"
336,0.4765598005997168,12,"poverty, workless, households, welfare, work, route, cruel, system, more, best","0.029, 0.028, 0.026, 0.023, 0.021, 0.015, 0.010, 0.009, 0.009, 0.008"
337,0.5051427548642338,12,"victims, abuse, court, witnesses, examination, compensation, criminal, injuries, restraining, trial","0.039, 0.038, 0.026, 0.023, 0.018, 0.018, 0.017, 0.015, 0.015, 0.015"
338,0.5384223744217428,11,"financial, services, equivalence, passporting, european, trade, sector, union, authorisation, negotiating","0.048, 0.029, 0.019, 0.017, 0.017, 0.011, 0.010, 0.010, 0.010, 0.009"
339,0.46813269939083396,11,"barracks, redford, york, glencorse, closure, mod, estate, military, maidstone, army","0.049, 0.025, 0.017, 0.016, 0.014, 0.013, 0.013, 0.013, 0.013, 0.012"
340,0.5941693520241056,11,"mental, health, police, 136, ill, triage, restraint, force, use, services","0.051, 0.032, 0.018, 0.014, 0.012, 0.011, 0.010, 0.010, 0.008, 0.008"
341,0.4250402966556598,11,"security, evolving, threat, threats, cheka, heir, kgb, intelligence, answers, week","0.044, 0.038, 0.036, 0.027, 0.022, 0.021, 0.018, 0.018, 0.017, 0.016"
342,0.3293126737036805,11,"iran, region, influence, engagement, nuclear, gulf, yemen, diplomatic, appeasement, hendon","0.056, 0.015, 0.012, 0.011, 0.011, 0.011, 0.009, 0.009, 0.009, 0.008"
343,0.5232572395493905,11,"vat, northern, ireland, corporation, directive, profits, regime, companies, tax, businesses","0.034, 0.031, 0.031, 0.020, 0.019, 0.016, 0.014, 0.013, 0.013, 0.012"
344,0.2411897165604461,11,"learned, upskirting, give, gentleman, headlights, rabbit, way, contain, copy, himself","0.156, 0.089, 0.085, 0.084, 0.079, 0.068, 0.066, 0.048, 0.047, 0.039"
345,0.40689702305933506,11,"mobility, social, commission, poverty, spoke, cut, education, wales, seated, milburn","0.068, 0.033, 0.017, 0.011, 0.008, 0.007, 0.007, 0.007, 0.007, 0.007"
346,0.3664898340095431,11,"vengeance, deterrent, hms, operational, shakedown, crew, cycle, trident, tests, demonstration","0.084, 0.060, 0.060, 0.051, 0.041, 0.038, 0.036, 0.033, 0.028, 0.025"
347,0.5572212744053946,10,"cameras, body, worn, police, camera, officers, presumption, officer, footage, switched","0.079, 0.037, 0.033, 0.032, 0.029, 0.022, 0.019, 0.016, 0.015, 0.014"
348,0.41664702732362857,10,"eighteen, seven, years, months, worse, respond, half, six, over, weeks","0.221, 0.185, 0.141, 0.135, 0.096, 0.089, 0.084, 0.081, 0.079, 0.078"
349,0.3282402420981278,10,"shortly, pretty, when, quickly, run, due, never, already, course, know","0.279, 0.143, 0.128, 0.118, 0.106, 0.098, 0.089, 0.065, 0.064, 0.045"
350,0.28123049897637564,10,"order, speaker, deputy, point, mr, madam, debate, advise, you, annunciator","0.051, 0.028, 0.021, 0.020, 0.019, 0.019, 0.019, 0.016, 0.016, 0.015"
351,0.5649896108573351,10,"fracking, shale, planning, derbyshire, application, drilling, marsh, lane, fracturing, hydraulic","0.042, 0.034, 0.031, 0.026, 0.026, 0.023, 0.021, 0.019, 0.016, 0.015"
352,0.7141203322209086,10,"defence, capability, budget, equipment, review, strategic, capabilities, armed, deterrence, forces","0.060, 0.040, 0.023, 0.018, 0.018, 0.016, 0.016, 0.014, 0.014, 0.013"
353,0.6144634961741502,10,"refugees, lebanon, syrian, aid, region, libya, cdc, italy, support, residency","0.024, 0.023, 0.014, 0.013, 0.011, 0.011, 0.011, 0.011, 0.011, 0.010"
354,0.27438470497946726,10,"particularises, recommend, concerns, consult, readable, consultation, report, looking, sweep, carefully","0.026, 0.023, 0.022, 0.021, 0.021, 0.019, 0.018, 0.017, 0.017, 0.016"
355,0.39329995797957673,10,"give, secretary, state, way, will, of, the, , , ","0.210, 0.173, 0.170, 0.163, 0.041, 0.013, 0.006, 0.000, 0.000, 0.000"
356,0.22663118026986878,10,"give, colleague, way, seriatim, happily, former, rocks, committee, course, inclusion","0.127, 0.107, 0.098, 0.089, 0.087, 0.074, 0.068, 0.052, 0.045, 0.044"
357,0.8112243748146105,10,"democracy, muir, kilsyth, kirkintilloch, cumbernauld, imperfect, thomas, democratic, betts, togo","0.050, 0.013, 0.012, 0.012, 0.012, 0.011, 0.010, 0.010, 0.009, 0.009"
358,0.4710336887393183,10,"airline, airlines, monarch, jet2, planes, passengers, aviation, atol, employees, repatriation","0.041, 0.026, 0.023, 0.017, 0.012, 0.011, 0.011, 0.010, 0.010, 0.009"
359,0.7327253909660766,10,"northolt, raf, military, runway, flights, commercial, aerodrome, movements, airport, arkâ","0.105, 0.055, 0.032, 0.031, 0.029, 0.025, 0.024, 0.018, 0.017, 0.016"
360,0.3441591912630421,10,"trade, plants, department, plant, uk, french, international, cake, company, exports","0.026, 0.018, 0.018, 0.016, 0.015, 0.015, 0.014, 0.013, 0.013, 0.013"
361,0.6889279159952205,10,"cerberus, loans, assets, sale, ukar, distressed, loan, asset, bidder, nao","0.075, 0.026, 0.026, 0.023, 0.019, 0.014, 0.013, 0.012, 0.012, 0.012"
362,0.7334404388902176,10,"curlew, foxes, species, predator, predators, conservation, wildlife, rats, bird, environment","0.076, 0.028, 0.028, 0.021, 0.016, 0.015, 0.014, 0.012, 0.011, 0.011"
363,0.30929934269152737,10,"œshrowsburyâ, milan, cambridgeshire, cheshire, sussex, strangford, don, york, mid, valley","0.420, 0.359, 0.230, 0.215, 0.214, 0.201, 0.184, 0.178, 0.176, 0.165"
