topic_id,cv_score,size,top_words,word_weights
59,0.5908192679639941,401,"childcare, early, parents, hours, olds, free, nursery, children, 30, providers","0.0458, 0.0195, 0.0184, 0.0182, 0.0117, 0.0115, 0.0106, 0.0102, 0.0094, 0.0087"
60,0.532593375719207,225,"boxing, trading, retail, day, shop, workers, shops, stores","0.0203, 0.0174, 0.0145, 0.0136, 0.0116, 0.0106, 0.0104, 0.0104"
61,0.5491676463146911,407,"paramilitary, northern, paramilitarism, activity, agreement, security, legacy","0.0206, 0.0180, 0.0108, 0.0107, 0.0075, 0.0067, 0.0064"
62,0.24979259501997544,549,"give, way, friend, my, hon, will, point, restless, factual, supplementary","0.2113, 0.1627, 0.1112, 0.0651, 0.0594, 0.0418, 0.0095, 0.0075, 0.0050, 0.0048"
63,0.8048837354688623,458,"obesity, sugar, drinks, childhood, obese, sugary, food, health, children, strategy","0.0358, 0.0316, 0.0189, 0.0160, 0.0107, 0.0096, 0.0084, 0.0084, 0.0079, 0.0076"
64,0.7573018757658262,376,"devolution, mayor, local, elected, councils, council, mayors, councillors, county","0.0185, 0.0153, 0.0120, 0.0103, 0.0102, 0.0080, 0.0079, 0.0077, 0.0068"
65,0.3996213203720598,1692,"border, northern, republic, travel, common, union, agreement","0.0242, 0.0239, 0.0165, 0.0106, 0.0101, 0.0093, 0.0091"
66,0.6891290315496995,266,"poverty, child, income, chances, children, life, measures, worklessness, causes, households","0.0534, 0.0235, 0.0160, 0.0130, 0.0112, 0.0084, 0.0071, 0.0068, 0.0062, 0.0061"
67,0.27483027754188993,610,"eu, assessment, discussions, effect, leaving, potential, uk, what, he, made","0.0538, 0.0512, 0.0503, 0.0473, 0.0427, 0.0390, 0.0316, 0.0278, 0.0244, 0.0212"
68,0.8703415552100823,462,"gambling, betting, shops, machines, terminals, odds, fixed, bookmakers, dormant","0.0524, 0.0487, 0.0194, 0.0190, 0.0187, 0.0168, 0.0142, 0.0137, 0.0105"
69,0.8710401681441177,207,"tidal, lagoon, lagoons, project, bay, energy, power","0.0485, 0.0386, 0.0192, 0.0180, 0.0173, 0.0157, 0.0111"
70,0.4290732342603345,258,"lords, peers, house, chamber, hereditary, elected, reform, democracy, parliament, unelected","0.0437, 0.0167, 0.0148, 0.0106, 0.0102, 0.0099, 0.0099, 0.0071, 0.0064, 0.0058"
71,0.8612936792039058,583,"dogs, animal, dog, animals, puppies, fighting, cruelty, sentencing, welfare, puppy","0.0312, 0.0281, 0.0272, 0.0173, 0.0166, 0.0134, 0.0116, 0.0099, 0.0096, 0.0091"
72,0.8870704550576715,423,"pubs, pub, code, tenants, adjudicator, rent, pubcos, appointment","0.0395, 0.0362, 0.0218, 0.0213, 0.0184, 0.0104, 0.0097, 0.0090"
73,0.8833116960376204,507,"stillbirth, baby, babies, bereavement, stillbirths, loss, neonatal, parents, miscarriage, maternity","0.0196, 0.0184, 0.0140, 0.0139, 0.0114, 0.0109, 0.0107, 0.0099, 0.0084, 0.0078"
